0,adjust your wallpaper size :- this permission allows users to crop sunstar photo media wallpaper to the desired size.
0,camera: we can access camera for take a photo of user in creating her/his photo frame and we can not access his personal photo or any personal videos.
0,accounts : sunstar photo media is never collect any personal accounts or account ids for personal use.
0,"4) changes to the privacy policy :- sunstar photo media may, in its sole discretion, change this privacy policy from time to time, any and all changes will be reflected here and the date new versions are posted will be stated at the top of this privacy policy, so please review it periodically.."
0,"1.overview :- this privacy policy describes the information collected by sunstar photo media through our mobile applications and how we use that information.also our product category such as photography, video,tools, entertainment,utility, personalization.we collect information from you in order to provide corresponding service and better user experience.with your consent of this privacy policy, your usage,statistics, input while using sunstar photo media would be collected.by using our apps you understand and agree that we are providing a platform for you to post content,including photos, voices, comments and other materials, to the product and to share user content publicly."
0,3) childrens privacy :- we are committed to protecting the privacy of children.we do not knowingly collect personal information from children under the age of 13.
0,"7) security :- sunstar photo media is very concerned about safeguarding the confidentiality of your information.we do not collect personal information, and we employ administrative, physical and electronic measures designed to protect your non-personal information from unauthorized access and use.please be aware that no security measures that we take to protect your information is absolutely guaranteed to avoid unauthorized access or use of your non-personal information which is impenetrable."
0,"microphone: we can use a microphone for entertainment purpose only, in some app only.we can not collect any personal voice or recording."
0,"6) how we protect your information :- we have implemented commercially reasonable technical and organizational measures to protect your personal information from accidental loss and from loss, misuse and unauthorized access, disclosure, alteration and destruction.however,please note that although we take reasonable measures to protect your information, no app, website, internet transmission, computer system or wireless connection is completely secure."
0,anonymous identifiers :- we use anonymous identifiers when you interact with services such as advertising services and others.
0,take pictures and videos :- this permission allows sunstar photo media to use your devices camera to take photos / videos and turn on/off camera flash.we do not save or upload your photos/videos.
0,"read phone status and identity :- this permission allows sunstar photo media to recognize an incoming / outgoing call and to switch between the user system interface and call interface or announces / shows the caller name while some one is calling, you will identify it without looking to your smart phone."
0,8) advertisement in app :- we use google admob and startapp sdk for advertisements in our applications.there could be errors in the programming and sometime programming errors may cause unwanted side effects.
0,sunstar photo media we recognize that privacy is significant.this privacy policy applies to your use of the sunstar photo media applications on all platforms.
1,copyright 2016 all rights reserved sunstar photo media
1,2) information that we collect :- information that we get about you from other services such as google play and others.this information includes:
1,"5) how we share your information :- we may retain third parties to perform services on our behalf and we may collaborate with third parties with respect to particular products or services.these third parties may be provided with access to the information needed to perform their functions, as long as they agree to keep the information confidential.we reserve the right to disclose your information as required by law, when we believe disclosure is necessary to comply with a regulatory requirement, judicial proceeding, court order, or legal process served on us, or to protect the safety, rights, or property of our users, the public or sunstar photo media."
1,read your contacts :- sunstar photo media does not save or upload your contacts.permission to access contact information is used when you search contacts sunstar photo media bar.
2,thank you
2,set wallpaper :- this permission allows users to set a selected sunstar photo media image as their wallpaper.
2,"9) contact us :- if you have any suggestions,feedback or requests, please contact us on our email us at sunstarphotomedia113@gmail.com"
5,"read your text messages (sms or mms) :- we do not save or upload your messages.we use this permission to read your text messages when you search messages in search bar or announce the sender name while some one is send you a message, you will identify it without looking to your smart phone."
6,connect and disconnect from wi-fi :- this permission is used in sunstar photo media settings and notification toolbar in order to connect and disconnect from wi-fi.
9,"photos,media,files :- we can not access any personal pictures,videos or any files for personal use, user can access his selected pictures only for making a photo frame,video,we can not collect those photo,video or any files."
9,device information :- device-specific information such as your hardware model and operating system version.we do not collect any of your unique identification.
